id,instrument,instrument_token,last_price,timestamp
164452,NIFTY2462023300CE,44395,192.4,2024-06-14 12:23:08.980768
164458,NIFTY2462023300CE,44395,193.4,2024-06-14 12:23:12.846576
164464,NIFTY2462023300CE,44395,194.05,2024-06-14 12:23:16.595082
164472,NIFTY2462023300CE,44395,194.85,2024-06-14 12:23:20.570617
164476,NIFTY2462023300CE,44395,195.35,2024-06-14 12:23:23.850453
164481,NIFTY2462023300CE,44395,195.35,2024-06-14 12:23:27.352429
164487,NIFTY2462023300CE,44395,194.9,2024-06-14 12:23:31.356846
164496,NIFTY2462023300CE,44395,194.95,2024-06-14 12:23:35.405898
164500,NIFTY2462023300CE,44395,194.95,2024-06-14 12:23:38.601905
164505,NIFTY2462023300CE,44395,194.2,2024-06-14 12:23:41.969775
164512,NIFTY2462023300CE,44395,194.05,2024-06-14 12:23:45.705038
164520,NIFTY2462023300CE,44395,193.8,2024-06-14 12:23:49.673498
164524,NIFTY2462023300CE,44395,194.0,2024-06-14 12:23:53.402442
164530,NIFTY2462023300CE,44395,194.1,2024-06-14 12:23:57.032210
164536,NIFTY2462023300CE,44395,195.35,2024-06-14 12:24:00.583566
164542,NIFTY2462023300CE,44395,195.05,2024-06-14 12:24:04.416973
164548,NIFTY2462023300CE,44395,194.0,2024-06-14 12:24:08.110644
164554,NIFTY2462023300CE,44395,194.3,2024-06-14 12:24:11.866748
164562,NIFTY2462023300CE,44395,194.2,2024-06-14 12:24:17.146845
164566,NIFTY2462023300CE,44395,193.75,2024-06-14 12:24:20.623679
164572,NIFTY2462023300CE,44395,194.15,2024-06-14 12:24:24.390104
164578,NIFTY2462023300CE,44395,194.25,2024-06-14 12:24:28.122867
164583,NIFTY2462023300CE,44395,194.1,2024-06-14 12:24:31.765162
164589,NIFTY2462023300CE,44395,194.1,2024-06-14 12:24:35.516949
164598,NIFTY2462023300CE,44395,193.75,2024-06-14 12:24:40.260440
164602,NIFTY2462023300CE,44395,193.9,2024-06-14 12:24:43.726604
164610,NIFTY2462023300CE,44395,193.95,2024-06-14 12:24:47.731532
164613,NIFTY2462023300CE,44395,194.15,2024-06-14 12:24:50.743513
164621,NIFTY2462023300CE,44395,194.2,2024-06-14 12:24:54.698395
164625,NIFTY2462023300CE,44395,195.1,2024-06-14 12:24:57.978931
164632,NIFTY2462023300CE,44395,194.2,2024-06-14 12:25:02.420118
164638,NIFTY2462023300CE,44395,194.1,2024-06-14 12:25:06.472632
164645,NIFTY2462023300CE,44395,194.25,2024-06-14 12:25:10.286630
164649,NIFTY2462023300CE,44395,194.6,2024-06-14 12:25:14.470533
164656,NIFTY2462023300CE,44395,193.8,2024-06-14 12:25:19.575860
164661,NIFTY2462023300CE,44395,192.45,2024-06-14 12:25:24.716376
164668,NIFTY2462023300CE,44395,194.55,2024-06-14 12:25:30.993216
164676,NIFTY2462023300CE,44395,194.85,2024-06-14 12:25:37.146823
164679,NIFTY2462023300CE,44395,194.5,2024-06-14 12:25:40.346444
164685,NIFTY2462023300CE,44395,194.45,2024-06-14 12:25:44.070876
164691,NIFTY2462023300CE,44395,194.6,2024-06-14 12:25:47.689750
164697,NIFTY2462023300CE,44395,194.55,2024-06-14 12:25:52.199492
164703,NIFTY2462023300CE,44395,194.25,2024-06-14 12:25:55.772370
164710,NIFTY2462023300CE,44395,194.0,2024-06-14 12:25:59.487079
164716,NIFTY2462023300CE,44395,193.45,2024-06-14 12:26:02.971427
164722,NIFTY2462023300CE,44395,193.7,2024-06-14 12:26:08.214982
164730,NIFTY2462023300CE,44395,193.3,2024-06-14 12:26:12.167862
164734,NIFTY2462023300CE,44395,194.0,2024-06-14 12:26:15.477634
164742,NIFTY2462023300CE,44395,193.5,2024-06-14 12:26:20.233776
164746,NIFTY2462023300CE,44395,193.15,2024-06-14 12:26:23.503081
164752,NIFTY2462023300CE,44395,193.1,2024-06-14 12:26:27.007824
164757,NIFTY2462023300CE,44395,193.85,2024-06-14 12:26:30.685231
164764,NIFTY2462023300CE,44395,195.3,2024-06-14 12:26:34.482416
164770,NIFTY2462023300CE,44395,195.05,2024-06-14 12:26:38.105273
164776,NIFTY2462023300CE,44395,195.0,2024-06-14 12:26:41.812069
164782,NIFTY2462023300CE,44395,195.0,2024-06-14 12:26:45.417589
164787,NIFTY2462023300CE,44395,195.15,2024-06-14 12:26:48.766592
164794,NIFTY2462023300CE,44395,194.2,2024-06-14 12:26:52.436984
164800,NIFTY2462023300CE,44395,194.75,2024-06-14 12:26:56.401762
164805,NIFTY2462023300CE,44395,194.6,2024-06-14 12:26:59.905892
164812,NIFTY2462023300CE,44395,196.2,2024-06-14 12:27:03.868016
164818,NIFTY2462023300CE,44395,195.9,2024-06-14 12:27:07.795046
164824,NIFTY2462023300CE,44395,196.4,2024-06-14 12:27:11.583836
164830,NIFTY2462023300CE,44395,196.75,2024-06-14 12:27:15.180008
164836,NIFTY2462023300CE,44395,198.2,2024-06-14 12:27:18.776758
164841,NIFTY2462023300CE,44395,198.05,2024-06-14 12:27:23.450598
164850,NIFTY2462023300CE,44395,197.35,2024-06-14 12:27:27.728535
164854,NIFTY2462023300CE,44395,197.85,2024-06-14 12:27:31.005032
164860,NIFTY2462023300CE,44395,198.35,2024-06-14 12:27:34.575349
164866,NIFTY2462023300CE,44395,198.05,2024-06-14 12:27:38.159204
164872,NIFTY2462023300CE,44395,198.95,2024-06-14 12:27:41.807923
164877,NIFTY2462023300CE,44395,199.55,2024-06-14 12:27:45.744207
164884,NIFTY2462023300CE,44395,199.7,2024-06-14 12:27:49.590085
164890,NIFTY2462023300CE,44395,199.75,2024-06-14 12:27:53.126516
164896,NIFTY2462023300CE,44395,200.0,2024-06-14 12:27:56.676788
164901,NIFTY2462023300CE,44395,199.8,2024-06-14 12:28:00.021663
164910,NIFTY2462023300CE,44395,199.6,2024-06-14 12:28:04.670633
164913,NIFTY2462023300CE,44395,199.4,2024-06-14 12:28:07.724563
164920,NIFTY2462023300CE,44395,199.55,2024-06-14 12:28:11.423620
164928,NIFTY2462023300CE,44395,199.85,2024-06-14 12:28:15.397849
164931,NIFTY2462023300CE,44395,199.7,2024-06-14 12:28:18.461013
164938,NIFTY2462023300CE,44395,199.65,2024-06-14 12:28:22.502121
164943,NIFTY2462023300CE,44395,199.75,2024-06-14 12:28:25.844726
164949,NIFTY2462023300CE,44395,200.0,2024-06-14 12:28:29.331612
164956,NIFTY2462023300CE,44395,199.7,2024-06-14 12:28:33.028453
164961,NIFTY2462023300CE,44395,200.45,2024-06-14 12:28:37.162672
164968,NIFTY2462023300CE,44395,199.5,2024-06-14 12:28:40.875056
164973,NIFTY2462023300CE,44395,199.6,2024-06-14 12:28:44.391677
164979,NIFTY2462023300CE,44395,199.0,2024-06-14 12:28:48.302186
164988,NIFTY2462023300CE,44395,197.25,2024-06-14 12:28:52.459247
164992,NIFTY2462023300CE,44395,198.35,2024-06-14 12:28:55.621595
164998,NIFTY2462023300CE,44395,198.55,2024-06-14 12:28:59.235905
165004,NIFTY2462023300CE,44395,197.75,2024-06-14 12:29:02.787158
165012,NIFTY2462023300CE,44395,197.4,2024-06-14 12:29:06.907358
165016,NIFTY2462023300CE,44395,198.0,2024-06-14 12:29:10.178408
165021,NIFTY2462023300CE,44395,197.8,2024-06-14 12:29:14.264509
165028,NIFTY2462023300CE,44395,197.65,2024-06-14 12:29:17.980916
165035,NIFTY2462023300CE,44395,197.6,2024-06-14 12:29:21.696020
165040,NIFTY2462023300CE,44395,198.0,2024-06-14 12:29:25.232248
165046,NIFTY2462023300CE,44395,198.1,2024-06-14 12:29:28.937313
165052,NIFTY2462023300CE,44395,196.65,2024-06-14 12:29:32.491500
165058,NIFTY2462023300CE,44395,195.15,2024-06-14 12:29:36.098893
165063,NIFTY2462023300CE,44395,195.7,2024-06-14 12:29:39.533599
165070,NIFTY2462023300CE,44395,196.1,2024-06-14 12:29:43.371219
165077,NIFTY2462023300CE,44395,196.1,2024-06-14 12:29:47.198851
165082,NIFTY2462023300CE,44395,195.7,2024-06-14 12:29:52.054101
165088,NIFTY2462023300CE,44395,194.8,2024-06-14 12:29:57.487482
165094,NIFTY2462023300CE,44395,196.7,2024-06-14 12:30:03.663606
165099,NIFTY2462023300CE,44395,197.95,2024-06-14 12:30:09.746931
165105,NIFTY2462023300CE,44395,196.35,2024-06-14 12:30:14.146496
165111,NIFTY2462023300CE,44395,196.65,2024-06-14 12:30:17.744418
165118,NIFTY2462023300CE,44395,196.65,2024-06-14 12:30:21.464946
165124,NIFTY2462023300CE,44395,196.35,2024-06-14 12:30:25.125811
165130,NIFTY2462023300CE,44395,197.0,2024-06-14 12:30:28.631317
165136,NIFTY2462023300CE,44395,197.35,2024-06-14 12:30:32.141853
165141,NIFTY2462023300CE,44395,196.95,2024-06-14 12:30:35.598944
165148,NIFTY2462023300CE,44395,196.5,2024-06-14 12:30:39.709753
165154,NIFTY2462023300CE,44395,196.35,2024-06-14 12:30:43.467322
165160,NIFTY2462023300CE,44395,196.3,2024-06-14 12:30:47.241186
165165,NIFTY2462023300CE,44395,196.4,2024-06-14 12:30:50.716629
165171,NIFTY2462023300CE,44395,196.0,2024-06-14 12:30:54.326941
165178,NIFTY2462023300CE,44395,195.2,2024-06-14 12:30:58.163779
165184,NIFTY2462023300CE,44395,195.5,2024-06-14 12:31:01.691949
165189,NIFTY2462023300CE,44395,196.7,2024-06-14 12:31:06.216809
165196,NIFTY2462023300CE,44395,195.9,2024-06-14 12:31:09.992917
165202,NIFTY2462023300CE,44395,196.2,2024-06-14 12:31:13.648257
165208,NIFTY2462023300CE,44395,195.4,2024-06-14 12:31:17.675452
165214,NIFTY2462023300CE,44395,194.6,2024-06-14 12:31:21.424811
165220,NIFTY2462023300CE,44395,194.25,2024-06-14 12:31:25.213103
165226,NIFTY2462023300CE,44395,195.55,2024-06-14 12:31:28.947295
165232,NIFTY2462023300CE,44395,195.8,2024-06-14 12:31:32.451985
165237,NIFTY2462023300CE,44395,196.0,2024-06-14 12:31:35.931611
165244,NIFTY2462023300CE,44395,195.5,2024-06-14 12:31:39.726886
165250,NIFTY2462023300CE,44395,195.05,2024-06-14 12:31:43.595697
165256,NIFTY2462023300CE,44395,194.35,2024-06-14 12:31:47.265028
165262,NIFTY2462023300CE,44395,194.9,2024-06-14 12:31:50.858348
165267,NIFTY2462023300CE,44395,195.05,2024-06-14 12:31:54.483873
165274,NIFTY2462023300CE,44395,195.4,2024-06-14 12:31:58.338273
165280,NIFTY2462023300CE,44395,195.3,2024-06-14 12:32:01.898879
165287,NIFTY2462023300CE,44395,195.45,2024-06-14 12:32:05.868303
165291,NIFTY2462023300CE,44395,195.55,2024-06-14 12:32:09.577825
165298,NIFTY2462023300CE,44395,195.4,2024-06-14 12:32:13.462749
165303,NIFTY2462023300CE,44395,195.05,2024-06-14 12:32:16.987514
165310,NIFTY2462023300CE,44395,195.0,2024-06-14 12:32:20.992737
165315,NIFTY2462023300CE,44395,195.0,2024-06-14 12:32:24.528705
165324,NIFTY2462023300CE,44395,193.65,2024-06-14 12:32:28.857195
165327,NIFTY2462023300CE,44395,193.95,2024-06-14 12:32:32.721901
165336,NIFTY2462023300CE,44395,193.3,2024-06-14 12:32:36.956416
165340,NIFTY2462023300CE,44395,193.7,2024-06-14 12:32:40.202559
165346,NIFTY2462023300CE,44395,192.7,2024-06-14 12:32:44.002910
165352,NIFTY2462023300CE,44395,194.3,2024-06-14 12:32:47.784615
165358,NIFTY2462023300CE,44395,193.85,2024-06-14 12:32:51.412522
165364,NIFTY2462023300CE,44395,194.45,2024-06-14 12:32:54.989382
165369,NIFTY2462023300CE,44395,194.1,2024-06-14 12:32:58.567232
165376,NIFTY2462023300CE,44395,192.8,2024-06-14 12:33:02.437922
165382,NIFTY2462023300CE,44395,193.75,2024-06-14 12:33:06.439988
165387,NIFTY2462023300CE,44395,188.45,2024-06-14 12:35:53.246118
165392,NIFTY2462023300CE,44395,189.2,2024-06-14 12:35:57.817023
165399,NIFTY2462023300CE,44395,189.05,2024-06-14 12:36:02.331298
165405,NIFTY2462023300CE,44395,189.45,2024-06-14 12:36:06.812583
165413,NIFTY2462023300CE,44395,188.9,2024-06-14 12:36:13.525093
165417,NIFTY2462023300CE,44395,189.95,2024-06-14 12:36:18.075964
165425,NIFTY2462023300CE,44395,191.65,2024-06-14 12:36:26.114066
165428,NIFTY2462023300CE,44395,191.35,2024-06-14 12:36:31.377556
165435,NIFTY2462023300CE,44395,192.45,2024-06-14 12:36:38.183036
165441,NIFTY2462023300CE,44395,192.7,2024-06-14 12:36:43.392624
165447,NIFTY2462023300CE,44395,192.95,2024-06-14 12:36:47.619957
165455,NIFTY2462023300CE,44395,192.45,2024-06-14 12:36:52.075549
165459,NIFTY2462023300CE,44395,192.35,2024-06-14 12:36:55.652837
165465,NIFTY2462023300CE,44395,191.7,2024-06-14 12:36:59.602247
165471,NIFTY2462023300CE,44395,192.0,2024-06-14 12:37:03.574972
165477,NIFTY2462023300CE,44395,192.1,2024-06-14 12:37:07.866338
165483,NIFTY2462023300CE,44395,192.2,2024-06-14 12:37:12.013861
165490,NIFTY2462023300CE,44395,192.85,2024-06-14 12:37:16.318614
165495,NIFTY2462023300CE,44395,193.4,2024-06-14 12:37:20.329064
165503,NIFTY2462023300CE,44395,193.4,2024-06-14 12:37:24.770360
165507,NIFTY2462023300CE,44395,193.25,2024-06-14 12:37:28.456880
165512,NIFTY2462023300CE,44395,193.35,2024-06-14 12:37:32.419987
165518,NIFTY2462023300CE,44395,193.05,2024-06-14 12:37:36.478523
165525,NIFTY2462023300CE,44395,191.9,2024-06-14 12:37:40.689003
165530,NIFTY2462023300CE,44395,190.65,2024-06-14 12:37:44.490996
165538,NIFTY2462023300CE,44395,190.75,2024-06-14 12:37:48.874424
165545,NIFTY2462023300CE,44395,191.2,2024-06-14 12:37:53.104085
165549,NIFTY2462023300CE,44395,190.7,2024-06-14 12:37:56.868991
165555,NIFTY2462023300CE,44395,190.15,2024-06-14 12:38:00.903996
165560,NIFTY2462023300CE,44395,190.0,2024-06-14 12:38:04.800013
165566,NIFTY2462023300CE,44395,190.35,2024-06-14 12:38:08.818700
165572,NIFTY2462023300CE,44395,190.7,2024-06-14 12:38:12.808368
165579,NIFTY2462023300CE,44395,191.3,2024-06-14 12:38:17.279968
165585,NIFTY2462023300CE,44395,191.7,2024-06-14 12:38:21.273671
165590,NIFTY2462023300CE,44395,191.55,2024-06-14 12:38:25.577788
165597,NIFTY2462023300CE,44395,191.75,2024-06-14 12:38:29.826703
165603,NIFTY2462023300CE,44395,191.4,2024-06-14 12:38:34.106979
165609,NIFTY2462023300CE,44395,191.8,2024-06-14 12:38:38.288391
165614,NIFTY2462023300CE,44395,191.8,2024-06-14 12:38:42.094246
165622,NIFTY2462023300CE,44395,191.8,2024-06-14 12:38:46.433092
165627,NIFTY2462023300CE,44395,191.7,2024-06-14 12:38:50.259441
165633,NIFTY2462023300CE,44395,191.15,2024-06-14 12:38:54.166670
165639,NIFTY2462023300CE,44395,190.55,2024-06-14 12:38:58.311264
165644,NIFTY2462023300CE,44395,190.15,2024-06-14 12:39:02.141374
165650,NIFTY2462023300CE,44395,190.7,2024-06-14 12:39:06.500116
165657,NIFTY2462023300CE,44395,191.0,2024-06-14 12:39:10.922452
165662,NIFTY2462023300CE,44395,190.1,2024-06-14 12:39:15.055423
165669,NIFTY2462023300CE,44395,190.1,2024-06-14 12:39:19.343313
165675,NIFTY2462023300CE,44395,190.75,2024-06-14 12:39:23.666888
165681,NIFTY2462023300CE,44395,190.25,2024-06-14 12:39:27.930214
165687,NIFTY2462023300CE,44395,190.0,2024-06-14 12:39:32.270428
165693,NIFTY2462023300CE,44395,190.05,2024-06-14 12:39:36.470349
165701,NIFTY2462023300CE,44395,190.25,2024-06-14 12:39:41.073738
165705,NIFTY2462023300CE,44395,190.7,2024-06-14 12:39:44.887710
165711,NIFTY2462023300CE,44395,190.75,2024-06-14 12:39:49.027394
165717,NIFTY2462023300CE,44395,190.9,2024-06-14 12:39:53.261940
165722,NIFTY2462023300CE,44395,191.05,2024-06-14 12:39:57.323692
165729,NIFTY2462023300CE,44395,191.95,2024-06-14 12:40:01.670757
165735,NIFTY2462023300CE,44395,190.75,2024-06-14 12:40:06.197847
165740,NIFTY2462023300CE,44395,191.55,2024-06-14 12:40:10.286665
165747,NIFTY2462023300CE,44395,191.35,2024-06-14 12:40:14.728478
165753,NIFTY2462023300CE,44395,193.5,2024-06-14 12:40:19.015252
165757,NIFTY2462023300CE,44395,194.1,2024-06-14 12:40:22.851733
165765,NIFTY2462023300CE,44395,192.6,2024-06-14 12:40:27.431303
165770,NIFTY2462023300CE,44395,192.25,2024-06-14 12:40:31.520288
165777,NIFTY2462023300CE,44395,193.8,2024-06-14 12:40:35.967500
165782,NIFTY2462023300CE,44395,193.45,2024-06-14 12:40:40.008158
165788,NIFTY2462023300CE,44395,193.1,2024-06-14 12:40:44.208069
165795,NIFTY2462023300CE,44395,193.65,2024-06-14 12:40:48.692193
165801,NIFTY2462023300CE,44395,193.2,2024-06-14 12:40:52.881754
165807,NIFTY2462023300CE,44395,193.4,2024-06-14 12:40:57.091640
165812,NIFTY2462023300CE,44395,193.85,2024-06-14 12:41:01.131618
165819,NIFTY2462023300CE,44395,193.85,2024-06-14 12:41:05.875013
165825,NIFTY2462023300CE,44395,194.0,2024-06-14 12:41:12.151410
165831,NIFTY2462023300CE,44395,194.05,2024-06-14 12:41:19.674405
165837,NIFTY2462023300CE,44395,194.0,2024-06-14 12:41:27.669033
165845,NIFTY2462023300CE,44395,194.4,2024-06-14 12:41:33.423105
165851,NIFTY2462023300CE,44395,194.95,2024-06-14 12:41:37.779021
165855,NIFTY2462023300CE,44395,194.3,2024-06-14 12:41:42.157356
165863,NIFTY2462023300CE,44395,194.4,2024-06-14 12:41:46.698055
165869,NIFTY2462023300CE,44395,195.65,2024-06-14 12:42:46.663156
165872,NIFTY2462023300CE,44395,197.35,2024-06-14 12:42:50.536271
165879,NIFTY2462023300CE,44395,196.7,2024-06-14 12:42:55.164358
165885,NIFTY2462023300CE,44395,197.35,2024-06-14 12:42:59.601276
165891,NIFTY2462023300CE,44395,197.7,2024-06-14 12:43:04.039311
165896,NIFTY2462023300CE,44395,197.6,2024-06-14 12:43:08.366220
165903,NIFTY2462023300CE,44395,197.8,2024-06-14 12:43:12.929519
165909,NIFTY2462023300CE,44395,197.2,2024-06-14 12:43:17.154028
165915,NIFTY2462023300CE,44395,198.4,2024-06-14 12:44:03.702577
165921,NIFTY2462023300CE,44395,198.0,2024-06-14 12:44:07.745378
165928,NIFTY2462023300CE,44395,198.8,2024-06-14 12:44:11.591857
165934,NIFTY2462023300CE,44395,198.8,2024-06-14 12:44:15.464669
165940,NIFTY2462023300CE,44395,198.1,2024-06-14 12:44:19.167132
165946,NIFTY2462023300CE,44395,197.8,2024-06-14 12:44:22.787986
165952,NIFTY2462023300CE,44395,197.55,2024-06-14 12:44:27.094983
165958,NIFTY2462023300CE,44395,198.75,2024-06-14 12:44:30.893668
165964,NIFTY2462023300CE,44395,199.55,2024-06-14 12:44:34.717239
165970,NIFTY2462023300CE,44395,199.5,2024-06-14 12:44:38.715057
165975,NIFTY2462023300CE,44395,199.2,2024-06-14 12:44:42.241348
165984,NIFTY2462023300CE,44395,199.5,2024-06-14 12:44:46.516924
165988,NIFTY2462023300CE,44395,200.05,2024-06-14 12:44:49.902497
165994,NIFTY2462023300CE,44395,200.3,2024-06-14 12:44:53.622372
166000,NIFTY2462023300CE,44395,199.95,2024-06-14 12:44:57.413302
166005,NIFTY2462023300CE,44395,200.2,2024-06-14 12:45:00.971128
166011,NIFTY2462023300CE,44395,199.95,2024-06-14 12:45:05.265392
166018,NIFTY2462023300CE,44395,199.1,2024-06-14 12:45:09.208000
166023,NIFTY2462023300CE,44395,200.0,2024-06-14 12:45:12.772321
166029,NIFTY2462023300CE,44395,200.1,2024-06-14 12:45:16.542819
166038,NIFTY2462023300CE,44395,200.35,2024-06-14 12:45:20.944351
166044,NIFTY2462023300CE,44395,198.5,2024-06-14 12:45:24.597436
166047,NIFTY2462023300CE,44395,198.55,2024-06-14 12:45:27.876768
166056,NIFTY2462023300CE,44395,199.35,2024-06-14 12:45:32.013387
166062,NIFTY2462023300CE,44395,199.1,2024-06-14 12:45:35.665549
166066,NIFTY2462023300CE,44395,198.6,2024-06-14 12:45:39.064958
166071,NIFTY2462023300CE,44395,198.4,2024-06-14 12:45:42.526702
166078,NIFTY2462023300CE,44395,198.5,2024-06-14 12:45:46.369031
166083,NIFTY2462023300CE,44395,198.95,2024-06-14 12:45:49.823819
166090,NIFTY2462023300CE,44395,199.3,2024-06-14 12:45:53.587687
166095,NIFTY2462023300CE,44395,198.95,2024-06-14 12:45:57.257048
166101,NIFTY2462023300CE,44395,199.3,2024-06-14 12:46:01.099387
166108,NIFTY2462023300CE,44395,198.85,2024-06-14 12:46:05.000327
166113,NIFTY2462023300CE,44395,199.55,2024-06-14 12:46:09.328580
166120,NIFTY2462023300CE,44395,199.7,2024-06-14 12:46:13.212105
166128,NIFTY2462023300CE,44395,199.2,2024-06-14 12:46:17.382118
166132,NIFTY2462023300CE,44395,198.9,2024-06-14 12:46:20.755802
166138,NIFTY2462023300CE,44395,197.55,2024-06-14 12:46:24.354301
166143,NIFTY2462023300CE,44395,198.45,2024-06-14 12:46:28.070172
166149,NIFTY2462023300CE,44395,198.5,2024-06-14 12:46:32.442562
166155,NIFTY2462023300CE,44395,199.1,2024-06-14 12:46:38.001129
166162,NIFTY2462023300CE,44395,199.85,2024-06-14 12:46:44.094609
166168,NIFTY2462023300CE,44395,198.55,2024-06-14 12:46:49.466640
166174,NIFTY2462023300CE,44395,198.95,2024-06-14 12:46:54.377194
166180,NIFTY2462023300CE,44395,199.3,2024-06-14 12:46:58.194813
166185,NIFTY2462023300CE,44395,199.0,2024-06-14 12:47:01.810381
166191,NIFTY2462023300CE,44395,198.9,2024-06-14 12:47:05.899780
166198,NIFTY2462023300CE,44395,198.85,2024-06-14 12:47:09.936372
166204,NIFTY2462023300CE,44395,199.2,2024-06-14 12:47:13.762082
166209,NIFTY2462023300CE,44395,198.6,2024-06-14 12:47:17.417933
166216,NIFTY2462023300CE,44395,199.0,2024-06-14 12:47:21.332765
166222,NIFTY2462023300CE,44395,198.85,2024-06-14 12:47:25.117137
166227,NIFTY2462023300CE,44395,198.8,2024-06-14 12:47:28.760514
166234,NIFTY2462023300CE,44395,198.4,2024-06-14 12:47:32.707724
166239,NIFTY2462023300CE,44395,199.0,2024-06-14 12:47:36.296577
166245,NIFTY2462023300CE,44395,198.4,2024-06-14 12:47:40.032153
166254,NIFTY2462023300CE,44395,198.5,2024-06-14 12:47:44.359040
166258,NIFTY2462023300CE,44395,199.05,2024-06-14 12:47:47.843313
166264,NIFTY2462023300CE,44395,200.2,2024-06-14 12:47:51.601613
166270,NIFTY2462023300CE,44395,200.6,2024-06-14 12:47:55.359525
166276,NIFTY2462023300CE,44395,200.6,2024-06-14 12:47:59.013979
166282,NIFTY2462023300CE,44395,200.65,2024-06-14 12:48:02.941932
166287,NIFTY2462023300CE,44395,200.85,2024-06-14 12:48:06.742788
166293,NIFTY2462023300CE,44395,201.35,2024-06-14 12:48:11.267885
166299,NIFTY2462023300CE,44395,202.95,2024-06-14 12:48:15.097840
166306,NIFTY2462023300CE,44395,203.0,2024-06-14 12:48:19.127865
166312,NIFTY2462023300CE,44395,203.3,2024-06-14 12:48:22.887787
166318,NIFTY2462023300CE,44395,202.55,2024-06-14 12:48:26.672931
166323,NIFTY2462023300CE,44395,203.05,2024-06-14 12:48:30.125383
166332,NIFTY2462023300CE,44395,202.55,2024-06-14 12:48:34.191519
166335,NIFTY2462023300CE,44395,202.55,2024-06-14 12:48:37.405336
166342,NIFTY2462023300CE,44395,203.35,2024-06-14 12:48:41.307846
166348,NIFTY2462023300CE,44395,203.0,2024-06-14 12:48:45.263533
166353,NIFTY2462023300CE,44395,203.6,2024-06-14 12:48:48.941467
166360,NIFTY2462023300CE,44395,203.65,2024-06-14 12:48:52.759705
166366,NIFTY2462023300CE,44395,203.65,2024-06-14 12:48:56.407827
166372,NIFTY2462023300CE,44395,203.4,2024-06-14 12:49:00.228557
166377,NIFTY2462023300CE,44395,203.5,2024-06-14 12:49:04.096867
166384,NIFTY2462023300CE,44395,203.9,2024-06-14 12:49:08.019707
166390,NIFTY2462023300CE,44395,204.1,2024-06-14 12:49:11.859771
166396,NIFTY2462023300CE,44395,204.55,2024-06-14 12:49:15.967045
166401,NIFTY2462023300CE,44395,205.4,2024-06-14 12:49:19.604550
166408,NIFTY2462023300CE,44395,205.3,2024-06-14 12:49:23.936574
166414,NIFTY2462023300CE,44395,205.0,2024-06-14 12:49:27.808869
166419,NIFTY2462023300CE,44395,204.8,2024-06-14 12:49:31.311037
166425,NIFTY2462023300CE,44395,204.9,2024-06-14 12:49:35.043187
166431,NIFTY2462023300CE,44395,205.7,2024-06-14 12:49:40.212343
166438,NIFTY2462023300CE,44395,205.4,2024-06-14 12:49:44.092175
166446,NIFTY2462023300CE,44395,204.55,2024-06-14 12:49:48.190043
166450,NIFTY2462023300CE,44395,204.45,2024-06-14 12:49:51.708212
166456,NIFTY2462023300CE,44395,204.85,2024-06-14 12:49:55.389347
166461,NIFTY2462023300CE,44395,204.3,2024-06-14 12:49:59.354553
166467,NIFTY2462023300CE,44395,205.4,2024-06-14 12:50:04.071146
166474,NIFTY2462023300CE,44395,205.95,2024-06-14 12:50:08.429410
166481,NIFTY2462023300CE,44395,205.5,2024-06-14 12:50:12.438802
166485,NIFTY2462023300CE,44395,205.2,2024-06-14 12:50:15.847297
166492,NIFTY2462023300CE,44395,205.2,2024-06-14 12:50:19.806221
166498,NIFTY2462023300CE,44395,205.25,2024-06-14 12:50:23.342283
166506,NIFTY2462023300CE,44395,205.9,2024-06-14 12:50:27.421670
166510,NIFTY2462023300CE,44395,205.6,2024-06-14 12:50:30.982119
166516,NIFTY2462023300CE,44395,205.5,2024-06-14 12:50:34.806597
166521,NIFTY2462023300CE,44395,205.75,2024-06-14 12:50:38.395828
166527,NIFTY2462023300CE,44395,205.7,2024-06-14 12:50:42.243100
166536,NIFTY2462023300CE,44395,206.0,2024-06-14 12:50:46.442802
166540,NIFTY2462023300CE,44395,206.15,2024-06-14 12:50:49.887783
166545,NIFTY2462023300CE,44395,206.1,2024-06-14 12:50:53.348861
166552,NIFTY2462023300CE,44395,206.25,2024-06-14 12:50:57.240911
166557,NIFTY2462023300CE,44395,206.2,2024-06-14 12:51:00.865911
166563,NIFTY2462023300CE,44395,206.5,2024-06-14 12:51:05.048605
166570,NIFTY2462023300CE,44395,206.5,2024-06-14 12:51:09.037890
166576,NIFTY2462023300CE,44395,205.45,2024-06-14 12:51:12.843751
166582,NIFTY2462023300CE,44395,206.4,2024-06-14 12:51:16.497387
166590,NIFTY2462023300CE,44395,206.35,2024-06-14 12:51:20.701087
166594,NIFTY2462023300CE,44395,206.65,2024-06-14 12:51:25.223974
166600,NIFTY2462023300CE,44395,205.75,2024-06-14 12:51:29.975900
166606,NIFTY2462023300CE,44395,205.1,2024-06-14 12:51:33.522374
166611,NIFTY2462023300CE,44395,204.25,2024-06-14 12:51:37.160108
166620,NIFTY2462023300CE,44395,204.75,2024-06-14 12:51:41.546057
166624,NIFTY2462023300CE,44395,205.0,2024-06-14 12:51:44.827540
166630,NIFTY2462023300CE,44395,204.75,2024-06-14 12:51:48.425790
166636,NIFTY2462023300CE,44395,205.1,2024-06-14 12:51:52.082420
166641,NIFTY2462023300CE,44395,205.8,2024-06-14 12:51:55.670021
166648,NIFTY2462023300CE,44395,205.8,2024-06-14 12:51:59.452142
